UNITID,INSTNM,CIPCODE,CIP_Title,AWLEVEL,CTOTALT,SOC,SOC_Title
197850,South Piedmont Community College,52.0201,"Business Administration and Management, General",2,24,11-3051.04,Biomass Power Plant Managers
197850,South Piedmont Community College,52.0201,"Business Administration and Management, General",2,24,11-3051.06,Hydroelectric Production Managers
197850,South Piedmont Community College,52.0201,"Business Administration and Management, General",2,24,11-3071.00,"Transportation, Storage, and Distribution Managers"
197850,South Piedmont Community College,52.0201,"Business Administration and Management, General",2,24,11-3071.04,Supply Chain Managers
197850,South Piedmont Community College,52.0201,"Business Administration and Management, General",2,24,11-3111.00,Compensation and Benefits Managers
197850,South Piedmont Community College,52.0201,"Business Administration and Management, General",2,24,11-3121.00,Human Resources Managers
197850,South Piedmont Community College,52.0201,"Business Administration and Management, General",2,24,11-3131.00,Training and Development Managers
197850,South Piedmont Community College,52.0201,"Business Administration and Management, General",2,24,11-9021.00,Construction Managers
197850,South Piedmont Community College,52.0201,"Business Administration and Management, General",2,24,11-9072.00,"Entertainment and Recreation Managers, Except Gambling"
197850,South Piedmont Community College,52.0201,"Business Administration and Management, General",2,24,11-9151.00,Social and Community Service Managers
197850,South Piedmont Community College,52.0201,"Business Administration and Management, General",2,24,11-9179.00,"Personal Service Managers, All Other"
197850,South Piedmont Community College,52.0201,"Business Administration and Management, General",2,24,11-9179.01,Fitness and Wellness Coordinators
197850,South Piedmont Community College,52.0201,"Business Administration and Management, General",2,24,11-9179.02,Spa Managers
197850,South Piedmont Community College,52.0201,"Business Administration and Management, General",2,24,11-9199.00,"Managers, All Other"
197850,South Piedmont Community College,52.0201,"Business Administration and Management, General",2,24,11-9199.01,Regulatory Affairs Managers
197850,South Piedmont Community College,52.0201,"Business Administration and Management, General",2,24,11-9199.02,Compliance Managers
197850,South Piedmont Community College,52.0201,"Business Administration and Management, General",2,24,11-9199.08,Loss Prevention Managers
197850,South Piedmont Community College,52.0201,"Business Administration and Management, General",2,24,11-9199.09,Wind Energy Operations Managers
197850,South Piedmont Community College,52.0201,"Business Administration and Management, General",2,24,11-9199.10,Wind Energy Development Managers
197850,South Piedmont Community College,52.0201,"Business Administration and Management, General",2,24,11-9199.11,Brownfield Redevelopment Specialists and Site Managers
197850,South Piedmont Community College,52.0201,"Business Administration and Management, General",2,24,13-1051.00,Cost Estimators
197850,South Piedmont Community College,52.0201,"Business Administration and Management, General",2,24,13-1071.00,Human Resources Specialists
197850,South Piedmont Community College,52.0201,"Business Administration and Management, General",2,24,13-1081.00,Logisticians
197850,South Piedmont Community College,52.0201,"Business Administration and Management, General",2,24,13-1081.01,Logistics Engineers
197850,South Piedmont Community College,52.0201,"Business Administration and Management, General",2,24,13-1081.02,Logistics Analysts
197850,South Piedmont Community College,52.0201,"Business Administration and Management, General",2,24,13-1082.00,Project Management Specialists
197850,South Piedmont Community College,52.0201,"Business Administration and Management, General",2,24,13-1111.00,Management Analysts
197850,South Piedmont Community College,52.0201,"Business Administration and Management, General",2,24,13-1141.00,"Compensation, Benefits, and Job Analysis Specialists"
197850,South Piedmont Community College,52.0201,"Business Administration and Management, General",2,24,13-1199.00,"Business Operations Specialists, All Other"
197850,South Piedmont Community College,52.0201,"Business Administration and Management, General",2,24,13-1199.04,Business Continuity Planners
197850,South Piedmont Community College,52.0201,"Business Administration and Management, General",2,24,13-1199.05,Sustainability Specialists
197850,South Piedmont Community College,52.0201,"Business Administration and Management, General",2,24,13-1199.06,Online Merchants
197850,South Piedmont Community College,52.0201,"Business Administration and Management, General",2,24,13-1199.07,Security Management Specialists
197850,South Piedmont Community College,52.0201,"Business Administration and Management, General",2,24,25-1011.00,"Business Teachers, Postsecondary"
197850,South Piedmont Community College,52.0201,"Business Administration and Management, General",3,14,11-1011.00,Chief Executives
197850,South Piedmont Community College,52.0201,"Business Administration and Management, General",3,14,11-1011.03,Chief Sustainability Officers
197850,South Piedmont Community College,52.0201,"Business Administration and Management, General",3,14,11-1021.00,General and Operations Managers
197850,South Piedmont Community College,52.0201,"Business Administration and Management, General",3,14,11-2022.00,Sales Managers
197850,South Piedmont Community College,52.0201,"Business Administration and Management, General",3,14,11-3012.00,Administrative Services Managers
197850,South Piedmont Community College,52.0201,"Business Administration and Management, General",3,14,11-3013.00,Facilities Managers
197850,South Piedmont Community College,52.0201,"Business Administration and Management, General",3,14,11-3013.01,Security Managers
197850,South Piedmont Community College,52.0201,"Business Administration and Management, General",3,14,11-3051.00,Industrial Production Managers
197850,South Piedmont Community College,52.0201,"Business Administration and Management, General",3,14,11-3051.01,Quality Control Systems Managers
197850,South Piedmont Community College,52.0201,"Business Administration and Management, General",3,14,11-3051.02,Geothermal Production Managers
197850,South Piedmont Community College,52.0201,"Business Administration and Management, General",3,14,11-3051.03,Biofuels Production Managers
197850,South Piedmont Community College,52.0201,"Business Administration and Management, General",3,14,11-3051.04,Biomass Power Plant Managers
197850,South Piedmont Community College,52.0201,"Business Administration and Management, General",3,14,11-3051.06,Hydroelectric Production Managers
197850,South Piedmont Community College,52.0201,"Business Administration and Management, General",3,14,11-3071.00,"Transportation, Storage, and Distribution Managers"
197850,South Piedmont Community College,52.0201,"Business Administration and Management, General",3,14,11-3071.04,Supply Chain Managers
197850,South Piedmont Community College,52.0201,"Business Administration and Management, General",3,14,11-3111.00,Compensation and Benefits Managers
197850,South Piedmont Community College,52.0201,"Business Administration and Management, General",3,14,11-3121.00,Human Resources Managers
197850,South Piedmont Community College,52.0201,"Business Administration and Management, General",3,14,11-3131.00,Training and Development Managers
197850,South Piedmont Community College,52.0201,"Business Administration and Management, General",3,14,11-9021.00,Construction Managers
197850,South Piedmont Community College,52.0201,"Business Administration and Management, General",3,14,11-9072.00,"Entertainment and Recreation Managers, Except Gambling"
197850,South Piedmont Community College,52.0201,"Business Administration and Management, General",3,14,11-9151.00,Social and Community Service Managers
197850,South Piedmont Community College,52.0201,"Business Administration and Management, General",3,14,11-9179.00,"Personal Service Managers, All Other"
197850,South Piedmont Community College,52.0201,"Business Administration and Management, General",3,14,11-9179.01,Fitness and Wellness Coordinators
197850,South Piedmont Community College,52.0201,"Business Administration and Management, General",3,14,11-9179.02,Spa Managers
197850,South Piedmont Community College,52.0201,"Business Administration and Management, General",3,14,11-9199.00,"Managers, All Other"
197850,South Piedmont Community College,52.0201,"Business Administration and Management, General",3,14,11-9199.01,Regulatory Affairs Managers
197850,South Piedmont Community College,52.0201,"Business Administration and Management, General",3,14,11-9199.02,Compliance Managers
197850,South Piedmont Community College,52.0201,"Business Administration and Management, General",3,14,11-9199.08,Loss Prevention Managers
197850,South Piedmont Community College,52.0201,"Business Administration and Management, General",3,14,11-9199.09,Wind Energy Operations Managers
197850,South Piedmont Community College,52.0201,"Business Administration and Management, General",3,14,11-9199.10,Wind Energy Development Managers
197850,South Piedmont Community College,52.0201,"Business Administration and Management, General",3,14,11-9199.11,Brownfield Redevelopment Specialists and Site Managers
197850,South Piedmont Community College,52.0201,"Business Administration and Management, General",3,14,13-1051.00,Cost Estimators
197850,South Piedmont Community College,52.0201,"Business Administration and Management, General",3,14,13-1071.00,Human Resources Specialists
197850,South Piedmont Community College,52.0201,"Business Administration and Management, General",3,14,13-1081.00,Logisticians
197850,South Piedmont Community College,52.0201,"Business Administration and Management, General",3,14,13-1081.01,Logistics Engineers
197850,South Piedmont Community College,52.0201,"Business Administration and Management, General",3,14,13-1081.02,Logistics Analysts
197850,South Piedmont Community College,52.0201,"Business Administration and Management, General",3,14,13-1082.00,Project Management Specialists
197850,South Piedmont Community College,52.0201,"Business Administration and Management, General",3,14,13-1111.00,Management Analysts
197850,South Piedmont Community College,52.0201,"Business Administration and Management, General",3,14,13-1141.00,"Compensation, Benefits, and Job Analysis Specialists"
197850,South Piedmont Community College,52.0201,"Business Administration and Management, General",3,14,13-1199.00,"Business Operations Specialists, All Other"
197850,South Piedmont Community College,52.0201,"Business Administration and Management, General",3,14,13-1199.04,Business Continuity Planners
197850,South Piedmont Community College,52.0201,"Business Administration and Management, General",3,14,13-1199.05,Sustainability Specialists
197850,South Piedmont Community College,52.0201,"Business Administration and Management, General",3,14,13-1199.06,Online Merchants
197850,South Piedmont Community College,52.0201,"Business Administration and Management, General",3,14,13-1199.07,Security Management Specialists
197850,South Piedmont Community College,52.0201,"Business Administration and Management, General",3,14,25-1011.00,"Business Teachers, Postsecondary"
197850,South Piedmont Community College,52.0201,"Business Administration and Management, General",21,48,11-1011.00,Chief Executives
197850,South Piedmont Community College,52.0201,"Business Administration and Management, General",21,48,11-1011.03,Chief Sustainability Officers
197850,South Piedmont Community College,52.0201,"Business Administration and Management, General",21,48,11-1021.00,General and Operations Managers
197850,South Piedmont Community College,52.0201,"Business Administration and Management, General",21,48,11-2022.00,Sales Managers
197850,South Piedmont Community College,52.0201,"Business Administration and Management, General",21,48,11-3012.00,Administrative Services Managers
197850,South Piedmont Community College,52.0201,"Business Administration and Management, General",21,48,11-3013.00,Facilities Managers
